ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
21012,2023-08-08 9:10:00,1.38,0.01,27.8
21013,2023-08-08 9:20:00,1.16,0.01,28.56
21014,2023-08-08 9:30:00,1.07,0.01,28.91
21015,2023-08-08 9:40:00,1.09,0.01,29.67
21016,2023-08-08 9:50:00,1.25,0.01,29.77
21017,2023-08-08 10:00:00,1.59,0.01,30.39
21018,2023-08-08 10:10:00,1.34,0.01,30.2
21019,2023-08-08 10:20:00,1.07,0.01,31.23
21020,2023-08-08 10:30:00,0.97,0.01,32.01
21021,2023-08-08 10:40:00,1.37,0.01,32.01
21022,2023-08-08 10:50:00,1.58,0.01,32.18
21023,2023-08-08 11:00:00,2.07,0.01,32.67
21024,2023-08-08 11:10:00,2.62,0.02,31.97
21025,2023-08-08 11:20:00,2.41,0.03,31.81
21026,2023-08-08 11:30:00,2.28,0.02,32.18
21027,2023-08-08 11:40:00,2.14,0.01,32.24
21028,2023-08-08 11:50:00,1.98,0.01,32.65
21029,2023-08-08 12:00:00,1.84,0.01,33.39
21030,2023-08-08 12:10:00,1.73,0,33.51
21031,2023-08-08 12:20:00,2.18,0.01,33.33
21032,2023-08-08 12:30:00,1.98,0.01,33.58
21033,2023-08-08 12:40:00,2.19,0,33.87
21034,2023-08-08 12:50:00,2.44,0.01,34.12
21035,2023-08-08 13:00:00,2.07,0,33.57
21036,2023-08-08 13:10:00,2.59,0.01,32.99
21037,2023-08-08 13:20:00,3,0.02,32.62
21038,2023-08-08 13:30:00,3.97,0.06,33.5
21039,2023-08-08 13:40:00,4.9,0.13,33.32
21040,2023-08-08 13:50:00,5.38,0.17,32.23
21041,2023-08-08 14:00:00,5.06,0.14,32.05
21042,2023-08-08 14:10:00,4.85,0.13,32.33
21043,2023-08-08 14:20:00,4.68,0.13,32.61
21044,2023-08-08 14:30:00,4.86,0.13,33.75
21045,2023-08-08 14:40:00,5.99,0.18,34.05
21046,2023-08-08 14:50:00,4.2,0.1,33.1
21047,2023-08-08 15:00:00,5.52,0.18,32.99
21048,2023-08-08 15:10:00,5.38,0.16,33.63
21049,2023-08-08 15:20:00,7.07,0.34,33.44
21050,2023-08-08 15:30:00,6.74,0.32,33.34
21051,2023-08-08 15:40:00,7.33,0.39,33.51
21052,2023-08-08 15:50:00,6.8,0.32,32.95
21053,2023-08-08 16:00:00,6.42,0.25,33.54
21054,2023-08-08 16:10:00,6.99,0.34,32.94
21055,2023-08-08 16:20:00,5.68,0.24,33.14
21056,2023-08-08 16:30:00,6.18,0.29,32.57
21057,2023-08-08 16:40:00,7.74,0.45,32.18
21058,2023-08-08 16:50:00,6.38,0.3,31.99
21059,2023-08-08 17:00:00,6.57,0.32,31.65
21060,2023-08-08 17:10:00,6.02,0.24,31.65
21061,2023-08-08 17:20:00,6.74,0.34,31.46
21062,2023-08-08 17:30:00,6.12,0.25,31.43
21063,2023-08-08 17:40:00,6.96,0.37,30.79
21064,2023-08-08 17:50:00,7.18,0.41,30.25
21065,2023-08-08 18:00:00,7.8,0.48,30.33
21066,2023-08-08 18:10:00,9.71,0.75,29.63
21067,2023-08-08 18:20:00,9.93,0.76,29.24
21068,2023-08-08 18:30:00,9.16,0.65,29.33
21069,2023-08-08 18:40:00,11,0.89,27.99
21070,2023-08-08 18:50:00,12.84,0.97,27.2
21071,2023-08-08 19:00:00,13.65,0.98,27.33
21072,2023-08-08 19:10:00,14,0.97,27.52
21073,2023-08-08 19:20:00,12.85,0.97,28.17
21074,2023-08-08 19:30:00,12.41,0.97,28.73
21075,2023-08-08 19:40:00,12.09,0.97,29.23
21076,2023-08-08 19:50:00,11.97,0.97,29.22
21077,2023-08-08 20:00:00,11.68,0.9,28.6
21078,2023-08-08 20:10:00,12.06,0.97,28.36
21079,2023-08-08 20:20:00,11.92,0.97,28.19
21080,2023-08-08 20:30:00,11.29,0.8,27.98
21081,2023-08-08 20:40:00,9.37,0.61,27.6
21082,2023-08-08 20:50:00,8.85,0.52,27.63
21083,2023-08-08 21:00:00,8.89,0.58,28.09
21084,2023-08-08 21:10:00,6.83,0.34,28.66
21085,2023-08-08 21:20:00,5.08,0.16,28.32
21086,2023-08-08 21:30:00,3.77,0.07,27.99
21087,2023-08-08 21:40:00,3.18,0.05,27.88
21088,2023-08-08 21:50:00,4.43,0.1,28
21089,2023-08-08 22:00:00,4.8,0.13,28.04
21090,2023-08-08 22:10:00,4.99,0.13,27.98
21091,2023-08-08 22:20:00,4.47,0.11,27.89
21092,2023-08-08 22:30:00,3.71,0.08,27.92
21093,2023-08-08 22:40:00,4.48,0.1,27.79
21094,2023-08-08 22:50:00,5.09,0.14,27.35
21095,2023-08-08 23:00:00,4.6,0.12,26.71
21096,2023-08-08 23:10:00,5.24,0.17,26.38
21097,2023-08-08 23:20:00,4.9,0.14,26.27
21098,2023-08-08 23:30:00,4.65,0.12,26.06
21099,2023-08-08 23:40:00,5.28,0.17,26.19
21100,2023-08-08 23:50:00,5.84,0.22,26.09
21101,2023-08-09 0:00:00,6.99,0.37,26.06
21102,2023-08-09 0:10:00,7.85,0.53,25.74
21103,2023-08-09 0:20:00,9.65,0.77,25.5
21104,2023-08-09 0:30:00,10.64,0.86,25.31
21105,2023-08-09 0:40:00,10.14,0.84,24.99
21106,2023-08-09 0:50:00,10.52,0.87,24.89
21107,2023-08-09 1:00:00,10.89,0.92,25.01
21108,2023-08-09 1:10:00,10.69,0.89,25
21109,2023-08-09 1:20:00,10.42,0.82,25.35
21110,2023-08-09 1:30:00,10.34,0.78,25.78
21111,2023-08-09 1:40:00,9.76,0.71,26.31
21112,2023-08-09 1:50:00,6.37,0.25,26.4
21113,2023-08-09 2:00:00,4.88,0.13,26.92
21114,2023-08-09 2:10:00,5.32,0.16,27.12
21115,2023-08-09 2:20:00,6.29,0.24,27.1
21116,2023-08-09 2:30:00,6.96,0.32,26.9
21117,2023-08-09 2:40:00,6.84,0.32,26.94
21118,2023-08-09 2:50:00,6.8,0.27,26.96
21119,2023-08-09 3:00:00,6.45,0.22,26.2
21120,2023-08-09 3:10:00,6.84,0.28,26.14
21121,2023-08-09 3:20:00,8.31,0.41,26.43
21122,2023-08-09 3:30:00,7.95,0.43,27.12
21123,2023-08-09 3:40:00,6.22,0.24,27.28
21124,2023-08-09 3:50:00,5.41,0.15,27.24
21125,2023-08-09 4:00:00,5.3,0.16,27.23
21126,2023-08-09 4:10:00,5.07,0.14,27.06
21127,2023-08-09 4:20:00,4.12,0.09,27.04
21128,2023-08-09 4:30:00,5.38,0.19,26.75
21129,2023-08-09 4:40:00,5.69,0.21,26.55
21130,2023-08-09 4:50:00,5.63,0.18,25.86
21131,2023-08-09 5:00:00,5.51,0.18,25.44
21132,2023-08-09 5:10:00,6.26,0.26,25.29
21133,2023-08-09 5:20:00,6.73,0.3,24.72
21134,2023-08-09 5:30:00,8.2,0.46,24.57
21135,2023-08-09 5:40:00,8.85,0.56,24.16
21136,2023-08-09 5:50:00,9.66,0.59,24.04
21137,2023-08-09 6:00:00,8.63,0.46,23.93
21138,2023-08-09 6:10:00,7.1,0.35,23.35
21139,2023-08-09 6:20:00,6.33,0.26,23.29
21140,2023-08-09 6:30:00,2.68,0.04,23.3
21141,2023-08-09 6:40:00,2.98,0.01,23.1
21142,2023-08-09 6:50:00,2.75,0.01,23.25
21143,2023-08-09 7:00:00,4.87,0.1,23.39
21144,2023-08-09 7:10:00,5.21,0.16,23.73
21145,2023-08-09 7:20:00,4.95,0.13,24.32
21146,2023-08-09 7:30:00,5.11,0.14,24.9
21147,2023-08-09 7:40:00,5.69,0.19,25.17
21148,2023-08-09 7:50:00,6.93,0.33,25.46
21149,2023-08-09 8:00:00,6.89,0.36,25.95
21150,2023-08-09 8:10:00,7.91,0.48,26.04
21151,2023-08-09 8:20:00,8.14,0.49,26.45
21152,2023-08-09 8:30:00,8.06,0.47,26.36
21153,2023-08-09 8:40:00,7.36,0.37,26.55
21154,2023-08-09 8:50:00,6.74,0.32,26.53
21155,2023-08-09 9:00:00,6.39,0.26,26.94
21156,2023-08-09 9:10:00,5.21,0.14,27.17
21157,2023-08-09 9:20:00,4.84,0.11,27.17
21158,2023-08-09 9:30:00,4.94,0.13,27.16
21159,2023-08-09 9:40:00,4.46,0.1,28.04
21160,2023-08-09 9:50:00,3.78,0.07,28.04
21161,2023-08-09 10:00:00,2.98,0.04,28.24
21162,2023-08-09 10:10:00,2.39,0.01,28.82
21163,2023-08-09 10:20:00,1.7,0.01,29.11
21164,2023-08-09 10:30:00,1.1,0.01,30.25
21165,2023-08-09 10:40:00,1.02,0.01,30.2
21166,2023-08-09 10:50:00,1.55,0.01,31.54
21167,2023-08-09 11:00:00,1.29,0,31.65
21168,2023-08-09 11:10:00,1.26,0.01,31.46
21169,2023-08-09 11:20:00,0.8,0.01,32.16
21170,2023-08-09 11:30:00,1.14,0.01,33.54
21171,2023-08-09 11:40:00,1.51,0.01,32.5
21172,2023-08-09 11:50:00,1.58,0.01,33.18
21173,2023-08-09 12:00:00,0.99,0.01,33.69
21174,2023-08-09 12:10:00,1.61,0.01,32.81
21175,2023-08-09 12:20:00,1.55,0.01,33.08
21176,2023-08-09 12:30:00,1.35,0.01,33.84
21177,2023-08-09 12:40:00,1.37,0.01,34.65
21178,2023-08-09 12:50:00,1.1,0.01,34.65
21179,2023-08-09 13:00:00,1.66,0,34.83
21180,2023-08-09 13:10:00,1.54,0.01,34.95
21181,2023-08-09 13:20:00,1.4,0.01,35.24
21182,2023-08-09 13:30:00,1.51,0.01,35.03
21183,2023-08-09 13:40:00,2.44,0.01,34.53
21184,2023-08-09 13:50:00,1.32,0.01,35.3
21185,2023-08-09 14:00:00,3.59,0.05,35.07
21186,2023-08-09 14:10:00,3.77,0.06,34.68
21187,2023-08-09 14:20:00,3.68,0.06,34.68
21188,2023-08-09 14:30:00,4.42,0.12,34.63
21189,2023-08-09 14:40:00,3.9,0.09,34.78
21190,2023-08-09 14:50:00,5.35,0.18,34.53
21191,2023-08-09 15:00:00,5.68,0.21,34.34
21192,2023-08-09 15:10:00,5.32,0.16,34.6
21193,2023-08-09 15:20:00,4.74,0.13,34.66
21194,2023-08-09 15:30:00,4.54,0.11,34.99
21195,2023-08-09 15:40:00,3.91,0.09,35.17
21196,2023-08-09 15:50:00,4.39,0.12,35.14
21197,2023-08-09 16:00:00,4.37,0.12,35.12
21198,2023-08-09 16:10:00,5.08,0.16,34.99
21199,2023-08-09 16:20:00,5.19,0.16,35.08
21200,2023-08-09 16:30:00,5.17,0.16,34.97
21201,2023-08-09 16:40:00,4.3,0.13,34.93
21202,2023-08-09 16:50:00,3.95,0.08,35.13
21203,2023-08-09 17:00:00,4.06,0.09,34.96
21204,2023-08-09 17:10:00,4.15,0.09,34.96
21205,2023-08-09 17:20:00,4.87,0.13,34.91
21206,2023-08-09 17:30:00,4.96,0.15,34.84
21207,2023-08-09 17:40:00,5.49,0.19,34.72
21208,2023-08-09 17:50:00,5.59,0.2,34.55
21209,2023-08-09 18:00:00,5.56,0.2,34.37
21210,2023-08-09 18:10:00,6.21,0.24,34.22
21211,2023-08-09 18:20:00,6.56,0.29,34.06
21212,2023-08-09 18:30:00,6.08,0.27,33.99
21213,2023-08-09 18:40:00,5.7,0.22,33.86
21214,2023-08-09 18:50:00,6.32,0.27,33.77
21215,2023-08-09 19:00:00,5.72,0.22,33.68
21216,2023-08-09 19:10:00,5.29,0.2,33.58
21217,2023-08-09 19:20:00,5.45,0.2,33.52
21218,2023-08-09 19:30:00,5.07,0.17,33.51
21219,2023-08-09 19:40:00,4.76,0.14,33.36
21220,2023-08-09 19:50:00,5.39,0.19,33.31
21221,2023-08-09 20:00:00,5.53,0.2,33.22
21222,2023-08-09 20:10:00,5.13,0.15,33.22
21223,2023-08-09 20:20:00,4.98,0.15,33.01
21224,2023-08-09 20:30:00,5.6,0.2,33.11
21225,2023-08-09 20:40:00,5.78,0.21,33.14
21226,2023-08-09 20:50:00,5.9,0.23,33.21
21227,2023-08-09 21:00:00,5.86,0.22,33.19
21228,2023-08-09 21:10:00,5.55,0.19,33.24
21229,2023-08-09 21:20:00,5.07,0.15,33.38
21230,2023-08-09 21:30:00,4.87,0.14,33.16
21231,2023-08-09 21:40:00,5.18,0.15,33.24
21232,2023-08-09 21:50:00,4.98,0.15,33.18
21233,2023-08-09 22:00:00,6.32,0.25,33
21234,2023-08-09 22:10:00,6.99,0.35,32.96
21235,2023-08-09 22:20:00,6.91,0.33,33.1
21236,2023-08-09 22:30:00,6.94,0.3,32.89
21237,2023-08-09 22:40:00,6.11,0.25,32.41
21238,2023-08-09 22:50:00,7.07,0.35,32.53
21239,2023-08-09 23:00:00,7.88,0.45,32.57
21240,2023-08-09 23:10:00,8.1,0.48,32.85
21241,2023-08-09 23:20:00,7.38,0.37,32.67
21242,2023-08-09 23:30:00,7.88,0.46,32.6
21243,2023-08-09 23:40:00,7.83,0.5,32.62
21244,2023-08-09 23:50:00,7.02,0.38,32.73
21245,2023-08-10 0:00:00,6.74,0.37,32.59
21246,2023-08-10 0:10:00,7.69,0.51,32.46
21247,2023-08-10 0:20:00,8.07,0.55,32.24
21248,2023-08-10 0:30:00,9.32,0.62,32.33
21249,2023-08-10 0:40:00,6.27,0.18,31.33
21250,2023-08-10 0:50:00,4.81,0.11,30.92
21251,2023-08-10 1:00:00,6.02,0.18,30.66
21252,2023-08-10 1:10:00,6.33,0.25,30.57
21253,2023-08-10 1:20:00,6.68,0.32,30.47
21254,2023-08-10 1:30:00,7.83,0.44,30.44
21255,2023-08-10 1:40:00,9.06,0.62,30.23
21256,2023-08-10 1:50:00,8.43,0.57,29.99
21257,2023-08-10 2:00:00,7.98,0.51,29.67
21258,2023-08-10 2:10:00,8.96,0.64,29.52
21259,2023-08-10 2:20:00,8.46,0.61,28.87
21260,2023-08-10 2:30:00,8.77,0.65,28.98
21261,2023-08-10 2:40:00,9.73,0.75,28.82
21262,2023-08-10 2:50:00,9.22,0.71,28.41
21263,2023-08-10 3:00:00,7.48,0.51,28.21
21264,2023-08-10 3:10:00,8.28,0.61,28.14
21265,2023-08-10 3:20:00,9.7,0.77,28.22
21266,2023-08-10 3:30:00,9.46,0.74,28.21
21267,2023-08-10 3:40:00,6.52,0.34,27.7
21268,2023-08-10 3:50:00,7.43,0.48,27.65
21269,2023-08-10 4:00:00,6.43,0.33,26.82
21270,2023-08-10 4:10:00,7.62,0.45,26.67
21271,2023-08-10 4:20:00,7.95,0.53,26.84
21272,2023-08-10 4:30:00,5.63,0.24,26.23
21273,2023-08-10 4:40:00,5.35,0.2,26.07
21274,2023-08-10 4:50:00,7.49,0.39,26.31
21275,2023-08-10 5:00:00,6.64,0.32,26.07
21276,2023-08-10 5:10:00,5.56,0.25,25.29
21277,2023-08-10 5:20:00,6.14,0.3,24.75
21278,2023-08-10 5:30:00,7.82,0.51,24.85
21279,2023-08-10 5:40:00,8.19,0.56,25
21280,2023-08-10 5:50:00,7.65,0.51,24.68
21281,2023-08-10 6:00:00,7.07,0.43,24.53
21282,2023-08-10 6:10:00,6.53,0.37,24.21
21283,2023-08-10 6:20:00,5.59,0.24,23.95
21284,2023-08-10 6:30:00,5.35,0.19,23.39
21285,2023-08-10 6:40:00,5.98,0.28,22.98
21286,2023-08-10 6:50:00,6.28,0.31,22.98
21287,2023-08-10 7:00:00,5.81,0.22,23.47
21288,2023-08-10 7:10:00,4.39,0.1,23.76
21289,2023-08-10 7:20:00,5.31,0.18,23.93
21290,2023-08-10 7:30:00,5.23,0.18,24.35
21291,2023-08-10 7:40:00,6.45,0.29,24.95
21292,2023-08-10 7:50:00,6.63,0.32,25.13
21293,2023-08-10 8:00:00,7.84,0.47,25.73
21294,2023-08-10 8:10:00,9.88,0.76,25.76
21295,2023-08-10 8:20:00,10.38,0.81,25.49
21296,2023-08-10 8:30:00,10.9,0.88,26.17
21297,2023-08-10 8:40:00,11.95,0.97,27.44
21298,2023-08-10 8:50:00,11.86,0.95,28.44
21299,2023-08-10 9:00:00,11.92,0.94,28.82
21300,2023-08-10 9:10:00,12.39,0.95,29.3
21301,2023-08-10 9:20:00,13.37,0.97,29.42
21302,2023-08-10 9:30:00,12.6,0.97,29.87
21303,2023-08-10 9:40:00,13.84,0.97,30.11
21304,2023-08-10 9:50:00,13.3,0.97,30.51
21305,2023-08-10 10:00:00,12.44,0.96,31.22
21306,2023-08-10 10:10:00,12.91,0.97,31.5
21307,2023-08-10 10:20:00,12.86,0.97,31.84
21308,2023-08-10 10:30:00,12.45,0.95,32.25
21309,2023-08-10 10:40:00,12.61,0.96,32.54
21310,2023-08-10 10:50:00,12.64,0.96,32.95
21311,2023-08-10 11:00:00,12.57,0.97,33.23
21312,2023-08-10 11:10:00,12.09,0.94,33.88
21313,2023-08-10 11:20:00,12.61,0.96,33.94
21314,2023-08-10 11:30:00,12.43,0.94,34.17
21315,2023-08-10 11:40:00,12.01,0.94,34.5
21316,2023-08-10 11:50:00,11.71,0.9,35.04
21317,2023-08-10 12:00:00,11.24,0.87,35.26
21318,2023-08-10 12:10:00,10.83,0.83,35.48
21319,2023-08-10 12:20:00,10.75,0.82,35.75
21320,2023-08-10 12:30:00,11.39,0.89,35.72
21321,2023-08-10 12:40:00,10.63,0.82,36.02
21322,2023-08-10 12:50:00,10.97,0.85,36.24
21323,2023-08-10 13:00:00,10.18,0.77,36.46
21324,2023-08-10 13:10:00,8.78,0.61,36.84
21325,2023-08-10 13:20:00,9.05,0.6,37.07
21326,2023-08-10 13:30:00,7.26,0.34,37.61
21327,2023-08-10 13:40:00,7.09,0.36,37.75
21328,2023-08-10 13:50:00,6.85,0.33,37.74
21329,2023-08-10 14:00:00,6.28,0.24,37.98
21330,2023-08-10 14:10:00,4.94,0.13,38.34
21331,2023-08-10 14:20:00,2.92,0.02,39.28
21332,2023-08-10 14:30:00,2.39,0.01,38.96
21333,2023-08-10 14:40:00,2.19,0.01,39.32
21334,2023-08-10 14:50:00,2.02,0.01,40.07
21335,2023-08-10 15:00:00,2.02,0.01,40.18
21336,2023-08-10 15:10:00,1.49,0,40.2
21337,2023-08-10 15:20:00,1.77,0,40.21
21338,2023-08-10 15:30:00,2.39,0.01,39.87
21339,2023-08-10 15:40:00,1.83,0.01,39.51
21340,2023-08-10 15:50:00,1.56,0,39.49
21341,2023-08-10 16:00:00,2.13,0.01,39
21342,2023-08-10 16:10:00,2.69,0.03,38.48
21343,2023-08-10 16:20:00,2.23,0.02,38.85
21344,2023-08-10 16:30:00,2.23,0.02,38.88
21345,2023-08-10 16:40:00,1.26,0.01,39.01
21346,2023-08-10 16:50:00,1.48,0,39.23
21347,2023-08-10 17:00:00,1.39,0.01,38.68
21348,2023-08-10 17:10:00,1.79,0.01,38.31
21349,2023-08-10 17:20:00,1.25,0.01,37.52
21350,2023-08-10 17:30:00,0.92,0.01,37.45
21351,2023-08-10 17:40:00,1.18,0.01,37.86
21352,2023-08-10 17:50:00,2,0.01,37.82
21353,2023-08-10 18:00:00,2.26,0.01,37.43
21354,2023-08-10 18:10:00,2.4,0.03,37.06
21355,2023-08-10 18:20:00,2.69,0.05,36.85
21356,2023-08-10 18:30:00,3.29,0.07,36.7
21357,2023-08-10 18:40:00,3.88,0.09,36.67
21358,2023-08-10 18:50:00,4.98,0.15,36.63
21359,2023-08-10 19:00:00,4.15,0.1,36.66
21360,2023-08-10 19:10:00,3.68,0.08,36.53
21361,2023-08-10 19:20:00,4.01,0.08,36.49
21362,2023-08-10 19:30:00,5.43,0.16,36.34
21363,2023-08-10 19:40:00,5.93,0.23,36.27
21364,2023-08-10 19:50:00,8.63,0.57,35.86
21365,2023-08-10 20:00:00,7.02,0.38,36
21366,2023-08-10 20:10:00,6.58,0.3,35.86
21367,2023-08-10 20:20:00,5.21,0.18,36.02
21368,2023-08-10 20:30:00,4.83,0.14,36.12
21369,2023-08-10 20:40:00,4.78,0.13,36.32
21370,2023-08-10 20:50:00,4.3,0.11,36.36
21371,2023-08-10 21:00:00,5.31,0.18,36.05
21372,2023-08-10 21:10:00,5.63,0.21,36.1
21373,2023-08-10 21:20:00,4.69,0.11,35.77
21374,2023-08-10 21:30:00,5.18,0.17,35.38
21375,2023-08-10 21:40:00,6.57,0.3,35.42
21376,2023-08-10 21:50:00,6.23,0.23,35.67
21377,2023-08-10 22:00:00,5.11,0.15,35.7
21378,2023-08-10 22:10:00,3.99,0.08,35.32
21379,2023-08-10 22:20:00,3.85,0.06,34.96
21380,2023-08-10 22:30:00,6.15,0.09,32.78
21381,2023-08-10 22:40:00,7.25,0.45,33.34
21382,2023-08-10 22:50:00,13.75,0.96,32.45
21383,2023-08-10 23:00:00,15.07,0.97,29.63
21384,2023-08-10 23:10:00,13.32,0.97,30.15
21385,2023-08-10 23:20:00,11.63,0.96,28.66
21386,2023-08-10 23:30:00,11.93,0.96,28.32
21387,2023-08-10 23:40:00,11.63,0.93,28.55
21388,2023-08-10 23:50:00,9.98,0.74,29.07
21389,2023-08-11 0:00:00,6.48,0.27,29.56
21390,2023-08-11 0:10:00,4.03,0.09,29.73
21391,2023-08-11 0:20:00,5.76,0.21,29.78
21392,2023-08-11 0:30:00,6.17,0.26,29.92
21393,2023-08-11 0:40:00,6.59,0.32,29.92
21394,2023-08-11 0:50:00,6.62,0.34,30.02
21395,2023-08-11 1:00:00,7.15,0.38,30.18
21396,2023-08-11 1:10:00,6.6,0.3,30.37
21397,2023-08-11 1:20:00,2.96,0.05,30.4
21398,2023-08-11 1:30:00,1.47,0,30.27
21399,2023-08-11 1:40:00,1.83,0.01,30.28
21400,2023-08-11 1:50:00,2.46,0.02,30.3
21401,2023-08-11 2:00:00,3.69,0.06,30.04
21402,2023-08-11 2:10:00,3.16,0.05,29.55
21403,2023-08-11 2:20:00,3.66,0.07,29.37
21404,2023-08-11 2:30:00,4,0.09,29.15
21405,2023-08-11 2:40:00,3.34,0.06,28.66
21406,2023-08-11 2:50:00,3.18,0.06,28.54
21407,2023-08-11 3:00:00,2.21,0.02,28.62
21408,2023-08-11 3:10:00,2.3,0.01,28.24
21409,2023-08-11 3:20:00,3.95,0.07,27.78
21410,2023-08-11 3:30:00,4.45,0.12,27.37
21411,2023-08-11 3:40:00,4.66,0.13,27.28
21412,2023-08-11 3:50:00,4.23,0.1,27.32
21413,2023-08-11 4:00:00,4.3,0.1,27.51
21414,2023-08-11 4:10:00,4.57,0.11,27.62
21415,2023-08-11 4:20:00,4.42,0.11,27.67
21416,2023-08-11 4:30:00,4.65,0.14,27.5
21417,2023-08-11 4:40:00,5.39,0.16,27.37
21418,2023-08-11 4:50:00,5.82,0.19,27.54
21419,2023-08-11 5:00:00,5.78,0.17,27.57
21420,2023-08-11 5:10:00,5.82,0.17,27.66
21421,2023-08-11 5:20:00,4.88,0.14,28.12
21422,2023-08-11 5:30:00,4.98,0.14,28.18
21423,2023-08-11 5:40:00,4.96,0.14,28.29
21424,2023-08-11 5:50:00,5.7,0.21,28.64
21425,2023-08-11 6:00:00,7.26,0.41,28.92
21426,2023-08-11 6:10:00,7.43,0.41,29.21
21427,2023-08-11 6:20:00,6.74,0.28,29.84
21428,2023-08-11 6:30:00,6.6,0.23,30.22
21429,2023-08-11 6:40:00,5.82,0.18,30.53
21430,2023-08-11 6:50:00,5.73,0.16,30.8
21431,2023-08-11 7:00:00,5.46,0.16,30.63
21432,2023-08-11 7:10:00,6.13,0.23,30.61
21433,2023-08-11 7:20:00,4.96,0.13,31.2
21434,2023-08-11 7:30:00,2.27,0.01,31.52
21435,2023-08-11 7:40:00,2.25,0.01,31.11
21436,2023-08-11 7:50:00,2.39,0.01,31.24
21437,2023-08-11 8:00:00,4.68,0.03,29.76
21438,2023-08-11 8:10:00,4.97,0.1,28.32
21439,2023-08-11 8:20:00,4.95,0.11,28.13
21440,2023-08-11 8:30:00,5.77,0.18,29.06
21441,2023-08-11 8:40:00,3.99,0.1,30.09
21442,2023-08-11 8:50:00,2.44,0.02,31.06
21443,2023-08-11 9:00:00,1.72,0.01,31.94
21444,2023-08-11 9:10:00,2.63,0.01,32.46
21445,2023-08-11 9:20:00,2.03,0.01,33.3
21446,2023-08-11 9:30:00,1.62,0.01,34.06
21447,2023-08-11 9:40:00,3.39,0.01,33.77
21448,2023-08-11 9:50:00,4.59,0.11,33.16
21449,2023-08-11 10:00:00,4.77,0.13,33.02
21450,2023-08-11 10:10:00,4.48,0.13,33.21
21451,2023-08-11 10:20:00,4.01,0.09,33.49
21452,2023-08-11 10:30:00,3.67,0.07,33.95
21453,2023-08-11 10:40:00,2.56,0.04,34.6
21454,2023-08-11 10:50:00,2.39,0.01,34.68
21455,2023-08-11 11:00:00,1.18,0.01,34.54
21456,2023-08-11 11:10:00,0.72,0.01,34.49
21457,2023-08-11 11:20:00,0.42,0.01,35.02
21458,2023-08-11 11:30:00,0.86,0.01,34.4
21459,2023-08-11 11:40:00,1.14,0.01,34.13
21460,2023-08-11 11:50:00,0.6,0.01,34.57
21461,2023-08-11 12:00:00,0.27,0.01,35.57
21462,2023-08-11 12:10:00,0.8,0.01,35.35
21463,2023-08-11 12:20:00,1.38,0.01,34.58
21464,2023-08-11 12:30:00,1.16,0.01,34.65
21465,2023-08-11 12:40:00,0.76,0.01,35.16
21466,2023-08-11 12:50:00,1.58,0.01,35.56
21467,2023-08-11 13:00:00,1.56,0.01,36.09
21468,2023-08-11 13:10:00,1.87,0,35.43
21469,2023-08-11 13:20:00,1.95,0.01,34.87
21470,2023-08-11 13:30:00,1.65,0.01,34.74
21471,2023-08-11 13:40:00,1.82,0,34.52
21472,2023-08-11 13:50:00,1.43,0.01,35
21473,2023-08-11 14:00:00,1.28,0.01,35.81
21474,2023-08-11 14:10:00,4.7,0.13,34.68
21475,2023-08-11 14:20:00,3.61,0.08,34.49
21476,2023-08-11 14:30:00,3.92,0.11,34.51
21477,2023-08-11 14:40:00,3.87,0.09,34.24
21478,2023-08-11 14:50:00,1.77,0.01,34.87
21479,2023-08-11 15:00:00,2.19,0.01,35.01
21480,2023-08-11 15:10:00,3.9,0.07,34.52
21481,2023-08-11 15:20:00,8.17,0.54,33.33
21482,2023-08-11 15:30:00,12.31,0.92,31.01
21483,2023-08-11 15:40:00,12.48,0.97,28.93
21484,2023-08-11 15:50:00,14.3,0.97,28.04
21485,2023-08-11 16:00:00,14.19,0.97,25.65
21486,2023-08-11 16:10:00,13.45,0.97,25.82
21487,2023-08-11 16:20:00,10.72,0.86,27.59
21488,2023-08-11 16:30:00,8.38,0.57,29.06
21489,2023-08-11 16:40:00,7.83,0.43,29.78
21490,2023-08-11 16:50:00,8.06,0.5,28.54
21491,2023-08-11 17:00:00,8.36,0.54,28.92
21492,2023-08-11 17:10:00,8.25,0.53,29.62
21493,2023-08-11 17:20:00,7.89,0.48,30.26
21494,2023-08-11 17:30:00,9.87,0.7,30.98
21495,2023-08-11 17:40:00,10.54,0.8,31.51
21496,2023-08-11 17:50:00,9.71,0.74,31.57
21497,2023-08-11 18:00:00,10.15,0.82,31.7
21498,2023-08-11 18:10:00,10.83,0.9,31.63
21499,2023-08-11 18:20:00,10.84,0.83,31.89
21500,2023-08-11 18:30:00,9.46,0.66,32.27
21501,2023-08-11 18:40:00,8.02,0.49,32.32
21502,2023-08-11 18:50:00,6.28,0.25,32.14
21503,2023-08-11 19:00:00,4.67,0.12,31.25
21504,2023-08-11 19:10:00,4.52,0.12,30.43
21505,2023-08-11 19:20:00,4.33,0.11,29.94
21506,2023-08-11 19:30:00,10.45,0.8,28.9
21507,2023-08-11 19:40:00,12.1,0.95,27.77
21508,2023-08-11 19:50:00,16.35,0.97,26.03
21509,2023-08-11 20:00:00,16.28,0.97,24.97
21510,2023-08-11 20:10:00,14.67,0.97,25.29
